ad_id,reporting_start,reporting_end,campaign_id,fb_campaign_id,age,gender,interest1,interest2,interest3,impressions,clicks,spent,total_conversion,approved_conversion,CTR,CPC,CPM,CPA
779871,2017-08-22,2017-08-22,936,116103,30-34,F,32,37,34,4402.0,1,1.330000043,1.0,1.0,0.00022716946842344388,1.330000043,0.3021354027714675,1.330000043
779918,2017-08-22,2017-08-22,936,116111,30-34,F,18,23,24,8469.0,2,3.089999914,1.0,0.0,0.0002361553902467824,1.544999957,0.364860067776597,0.0
779922,2017-08-22,2017-08-22,936,116111,30-34,F,18,22,24,5823.0,1,1.419999957,1.0,1.0,0.0001717327837884252,1.419999957,0.24386054559505407,1.419999957
779944,2017-08-21,2017-08-21,936,116115,35-39,M,10,13,16,2549.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
779979,2017-08-21,2017-08-21,936,116121,35-39,M,16,17,21,25817.0,4,6.019999981,1.0,0.0,0.00015493666963628617,1.50499999525,0.23317968706666148,0.0
779995,2017-08-21,2017-08-21,936,116123,30-34,F,20,24,25,1961.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
780064,2017-08-21,2017-08-21,936,116135,30-34,F,22,24,25,2554.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
780104,2017-08-21,2017-08-21,936,116147,30-34,F,25,27,26,4971.0,1,1.230000019,1.0,1.0,0.0002011667672500503,1.230000019,0.24743512753973043,1.230000019
780199,2017-08-22,2017-08-22,936,116163,35-39,F,23,28,27,1030.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
780318,2017-08-22,2017-08-22,936,116183,45-49,F,29,32,31,162341.0,56,77.07999969,3.0,0.0,0.00034495290776821627,1.376428565892857,0.4748030361399769,0.0
780323,2017-08-21,2017-08-21,936,116183,45-49,F,29,35,34,24542.0,7,9.329999924,1.0,0.0,0.0002852253280091272,1.3328571319999998,0.3801646126640045,0.0
780486,2017-08-21,2017-08-21,936,116216,30-34,F,65,69,71,2879.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
780498,2017-08-22,2017-08-22,936,116218,30-34,F,64,65,68,13621.0,3,4.090000033,1.0,0.0,0.0002202481462447691,1.3633333443333333,0.3002716418030981,0.0
780511,2017-08-23,2017-08-23,936,116220,30-34,F,63,65,66,6175.0,1,1.370000005,2.0,1.0,0.00016194331983805668,1.370000005,0.22186234898785426,1.370000005
780629,2017-08-24,2017-08-24,936,116240,30-34,F,28,34,34,2963.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
780653,2017-08-24,2017-08-24,936,116244,30-34,F,29,33,35,9076.0,1,1.379999995,1.0,1.0,0.00011018069634200089,1.379999995,0.1520493604010577,1.379999995
780655,2017-08-24,2017-08-24,936,116244,30-34,F,29,33,34,20941.0,4,5.909999967,1.0,1.0,0.00019101284561386754,1.47749999175,0.2822214778186333,5.909999967
780666,2017-08-24,2017-08-24,936,116246,45-49,F,10,13,13,3462.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
780681,2017-08-24,2017-08-24,936,116248,30-34,F,26,29,29,4073.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
780700,2017-08-18,2017-08-18,936,116252,30-34,F,27,33,30,3745.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
780748,2017-08-18,2017-08-18,936,116265,30-34,F,24,26,28,830.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
780759,2017-08-18,2017-08-18,936,116267,45-49,F,18,24,22,2912.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
780760,2017-08-24,2017-08-24,936,116267,45-49,F,18,23,22,17167.0,5,6.910000086,1.0,0.0,0.00029125648045669016,1.3820000172,0.4025164610007572,0.0
780797,2017-08-24,2017-08-24,936,116273,30-34,F,22,25,25,24491.0,7,9.539999962,1.0,0.0,0.00028581928055203954,1.3628571374285714,0.3895308465150463,0.0
780799,2017-08-23,2017-08-23,936,116273,30-34,F,22,24,26,44699.0,13,17.30000037,2.0,0.0,0.00029083424685115997,1.3307692592307692,0.38703327524105685,0.0
780821,2017-08-23,2017-08-23,936,116277,30-34,F,23,24,25,6469.0,2,1.309999943,1.0,0.0,0.0003091667954861648,0.6549999715,0.20250424223218425,0.0
780830,2017-08-23,2017-08-23,936,116279,45-49,F,16,17,17,16053.0,3,4.079999924,1.0,1.0,0.00018688095683049897,1.3599999746666667,0.25415809655516103,4.079999924
780835,2017-08-23,2017-08-23,936,116279,45-49,F,16,21,21,54724.0,12,17.92999995,1.0,1.0,0.0002192822162122652,1.4941666624999999,0.32764417714348365,17.92999995
780867,2017-08-23,2017-08-23,936,116285,30-34,F,21,27,26,4706.0,1,1.220000029,1.0,0.0,0.00021249468763280918,1.220000029,0.2592435250743731,0.0
780974,2017-08-23,2017-08-23,936,116303,40-44,F,32,38,36,8316.0,3,4.569999933,1.0,1.0,0.00036075036075036075,1.523333311,0.5495430414862914,4.569999933
781066,2017-08-23,2017-08-23,936,116323,40-44,F,22,26,25,5794.0,2,2.269999981,1.0,0.0,0.00034518467380048324,1.1349999905,0.39178460148429406,0.0
781114,2017-08-23,2017-08-23,936,116331,40-44,F,18,24,22,4813.0,1,1.029999971,1.0,0.0,0.00020777062123415748,1.029999971,0.21400373384583424,0.0
781159,2017-08-23,2017-08-23,936,116339,40-44,F,10,15,11,85285.0,26,36.13000035,1.0,0.0,0.00030486017470833087,1.3896153980769232,0.4236383930351176,0.0
781162,2017-08-21,2017-08-21,936,116339,40-44,F,10,11,13,5839.0,1,1.370000005,1.0,0.0,0.00017126220243192326,1.370000005,0.23462921818804588,0.0
781175,2017-08-21,2017-08-21,936,116341,40-44,F,15,16,21,5859.0,1,1.539999962,1.0,0.0,0.00017067759003242875,1.539999962,0.26284348216419184,0.0
781187,2017-08-18,2017-08-18,936,116343,40-44,F,16,22,19,164118.0,41,59.06999993,1.0,0.0,0.00024982025128261374,1.4407317056097562,0.35992395672625793,0.0
781195,2017-08-18,2017-08-18,936,116345,35-39,F,63,67,69,18234.0,6,7.810000062,1.0,0.0,0.0003290556103981573,1.301666677,0.42832072293517603,0.0
781207,2017-08-18,2017-08-18,936,116347,35-39,F,64,67,70,2755.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
781303,2017-08-19,2017-08-19,936,116363,35-39,F,27,29,30,73676.0,20,28.5,1.0,0.0,0.00027145881969705196,1.425,0.38682881806829905,0.0
781305,2017-08-19,2017-08-19,936,116363,35-39,F,27,30,28,18421.0,7,10.07999992,1.0,0.0,0.00038000108571738776,1.4399999885714287,0.5472015590901689,0.0
781327,2017-08-19,2017-08-19,936,116367,35-39,F,29,35,35,164754.0,49,67.97999978,2.0,1.0,0.0002974131128834505,1.3873469342857143,0.4126151703752261,67.97999978
781353,2017-08-19,2017-08-19,936,116371,35-39,F,10,13,15,7449.0,1,1.639999986,1.0,1.0,0.00013424620754463686,1.639999986,0.22016377849375757,1.639999986
781354,2017-08-19,2017-08-19,936,116371,35-39,F,10,14,16,6424.0,1,0.529999971,1.0,0.0,0.00015566625155666251,0.529999971,0.08250310881070982,0.0
781438,2017-08-18,2017-08-18,936,116385,30-34,M,63,65,68,2086.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
781470,2017-08-18,2017-08-18,936,116391,35-39,M,16,17,18,6016.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
781499,2017-08-18,2017-08-18,936,116395,35-39,M,15,21,20,6412.0,1,1.370000005,1.0,0.0,0.00015595757953836556,1.370000005,0.21366188474734873,0.0
781508,2017-08-24,2017-08-24,936,116397,30-34,F,63,68,64,5040.0,1,1.440000057,1.0,0.0,0.0001984126984126984,1.440000057,0.2857142970238095,0.0
781556,2017-08-24,2017-08-24,936,116405,30-34,F,32,37,36,1772.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
781559,2017-08-18,2017-08-18,936,116405,30-34,F,32,38,34,1783.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
781606,2017-08-18,2017-08-18,936,116413,35-39,M,20,21,24,8200.0,3,3.919999957,1.0,0.0,0.00036585365853658537,1.3066666523333332,0.4780487752439025,0.0
781690,2017-08-18,2017-08-18,936,116427,45-49,F,26,28,30,115896.0,38,49.44000006,1.0,0.0,0.00032788016842686546,1.3010526331578949,0.42658935649202734,0.0
781811,2017-08-18,2017-08-18,936,116447,35-39,F,16,17,22,10186.0,1,1.230000019,1.0,1.0,9.817396426467701e-05,1.230000019,0.12075397791085804,1.230000019
781857,2017-08-18,2017-08-18,936,116455,30-34,M,20,21,24,9134.0,3,4.180000067,2.0,0.0,0.00032844317932997593,1.3933333556666667,0.4576308372016641,0.0
781858,2017-08-18,2017-08-18,936,116455,30-34,M,20,25,22,3385.0,1,1.440000057,1.0,1.0,0.0002954209748892171,1.440000057,0.42540622067946826,1.440000057
781907,2017-08-19,2017-08-19,936,116463,45-49,F,21,27,23,1314.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
781928,2017-08-19,2017-08-19,936,116467,30-34,M,18,21,22,2916.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
781929,2017-08-20,2017-08-20,936,116467,30-34,M,18,21,21,6142.0,1,1.330000043,1.0,0.0,0.00016281341582546403,1.330000043,0.21654185004884402,0.0
781950,2017-08-20,2017-08-20,936,116471,30-34,F,20,26,21,1984.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
781999,2017-08-20,2017-08-20,936,116479,30-34,M,24,30,29,9142.0,3,3.749999881,1.0,0.0,0.00032815576460293154,1.2499999603333334,0.4101946927368191,0.0
782001,2017-08-20,2017-08-20,936,116479,30-34,M,24,30,28,5475.0,2,2.730000019,1.0,1.0,0.00036529680365296805,1.3650000095,0.4986301404566211,2.730000019
782022,2017-08-20,2017-08-20,936,116483,30-34,F,18,24,20,8254.0,2,2.320000052,1.0,1.0,0.000242306760358614,1.160000026,0.28107584831596805,2.320000052
782026,2017-08-21,2017-08-21,936,116483,30-34,F,18,24,20,5704.0,1,1.320000052,1.0,0.0,0.0001753155680224404,1.320000052,0.23141655890603086,0.0
782130,2017-08-21,2017-08-21,936,116501,30-34,F,16,18,21,7301.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
782134,2017-08-21,2017-08-21,936,116501,30-34,F,16,19,21,37873.0,5,6.169999957,1.0,1.0,0.00013202017268238586,1.2339999914,0.1629128919546907,6.169999957
782135,2017-08-20,2017-08-20,936,116501,30-34,F,16,20,17,25267.0,4,4.940000057,2.0,1.0,0.0001583092571338109,1.23500001425,0.19551193481616336,4.940000057
782171,2017-08-20,2017-08-20,936,116507,30-34,F,30,31,32,535.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
782180,2017-08-19,2017-08-19,936,116509,30-34,M,29,34,30,3396.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
782219,2017-08-19,2017-08-19,936,116515,30-34,M,26,27,32,977.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
782228,2017-08-19,2017-08-19,936,116517,40-44,F,63,64,66,12318.0,5,6.340000153,1.0,1.0,0.00040591005033284623,1.2680000306,0.5146939562428966,6.340000153
782242,2017-08-19,2017-08-19,936,116519,30-34,F,28,34,31,4783.0,1,0.860000014,1.0,0.0,0.0002090738030524775,0.860000014,0.17980347355216392,0.0
782275,2017-08-19,2017-08-19,936,116525,30-34,F,29,31,30,6475.0,1,1.350000024,1.0,0.0,0.00015444015444015445,1.350000024,0.20849421220077222,0.0
782337,2017-08-20,2017-08-20,936,116535,45-49,F,16,18,19,104578.0,29,39.25000095,1.0,1.0,0.00027730497810246895,1.3534483086206897,0.375317953584884,39.25000095
782407,2017-08-20,2017-08-20,936,116547,45-49,F,10,12,11,33664.0,11,12.51000035,1.0,0.0,0.0003267585551330798,1.137272759090909,0.37161360355275663,0.0
782443,2017-08-20,2017-08-20,936,116553,40-44,F,20,25,24,979.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
782541,2017-08-20,2017-08-20,936,116569,40-44,F,28,29,30,7337.0,3,4.079999924,1.0,0.0,0.0004088864658579801,1.3599999746666667,0.5560855832083959,0.0
782587,2017-08-18,2017-08-18,936,116577,30-34,M,10,13,16,2499.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
782647,2017-08-18,2017-08-18,936,116587,40-44,F,27,33,30,11244.0,3,4.550000191,1.0,0.0,0.00026680896478121667,1.5166667303333332,0.4046602802383493,0.0
782658,2017-08-23,2017-08-23,936,116589,30-34,M,15,17,19,4827.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
782694,2017-08-23,2017-08-23,936,116595,35-39,F,29,31,35,29035.0,7,8.910000086,2.0,2.0,0.00024108834165662132,1.2728571551428571,0.30687102069915617,4.455000043
782706,2017-08-23,2017-08-23,936,116597,35-39,F,30,32,32,761.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
782754,2017-08-23,2017-08-23,936,116605,35-39,F,26,31,32,6532.0,1,1.610000014,1.0,0.0,0.00015309246785058175,1.610000014,0.24647887538273117,0.0
782815,2017-08-23,2017-08-23,936,116615,40-44,F,10,16,15,11537.0,3,4.300000191,1.0,0.0,0.00026003293750541737,1.433333397,0.3727138936465285,0.0
782816,2017-08-23,2017-08-23,936,116615,40-44,F,10,13,11,12183.0,3,2.869999945,1.0,0.0,0.0002462447672986949,0.9566666483333334,0.23557415620126407,0.0
782862,2017-08-23,2017-08-23,936,116623,35-39,F,64,70,67,5912.0,1,1.559999943,1.0,1.0,0.00016914749661705008,1.559999943,0.2638700850811908,1.559999943
950068,2017-08-23,2017-08-23,936,123438,30-34,M,10,12,13,4012.0,1,1.570000052,1.0,0.0,0.0002492522432701894,1.570000052,0.3913260348953141,0.0
950078,2017-08-22,2017-08-22,936,123440,30-34,M,16,22,17,12396.0,2,3.210000038,2.0,1.0,0.00016134236850596966,1.605000019,0.2589545045175863,3.210000038
950079,2017-08-22,2017-08-22,936,123440,30-34,M,16,20,22,3142.0,0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
950099,2017-08-22,2017-08-22,936,123443,30-34,M,18,23,23,1120.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
950109,2017-08-22,2017-08-22,936,123445,30-34,M,20,24,22,343.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
950170,2017-08-22,2017-08-22,936,123455,30-34,M,15,19,16,1720.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
950179,2017-08-22,2017-08-22,936,123457,30-34,M,16,22,19,3423.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
950182,2017-08-22,2017-08-22,936,123457,30-34,M,16,20,19,3242.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
950183,2017-08-22,2017-08-22,936,123457,30-34,M,16,22,19,15720.0,1,1.379999995,1.0,0.0,6.361323155216285e-05,1.379999995,0.08778625922391857,0.0
950200,2017-08-22,2017-08-22,936,123460,30-34,M,10,13,15,1217.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
950224,2017-08-22,2017-08-22,936,123464,40-44,M,20,21,23,2367.0,2,2.839999914,1.0,1.0,0.0008449514152936206,1.419999957,1.1998309733840304,2.839999914
950326,2017-08-22,2017-08-22,936,123481,35-39,M,16,19,22,6607.0,1,1.320000052,2.0,0.0,0.00015135462388375965,1.320000052,0.19978811139700317,0.0
950345,2017-08-23,2017-08-23,936,123484,30-34,M,64,66,65,616.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
950452,2017-08-23,2017-08-23,936,123502,45-49,M,16,22,22,5537.0,1,1.519999981,1.0,0.0,0.00018060321473722233,1.519999981,0.27451688296911686,0.0
950463,2017-08-19,2017-08-19,936,123504,45-49,M,15,19,18,818.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
950495,2017-08-19,2017-08-19,936,123509,45-49,M,21,25,25,1909.0,1,0.980000019,1.0,0.0,0.0005238344683080147,0.980000019,0.5133577888947093,0.0
950521,2017-08-18,2017-08-18,936,123514,30-34,M,21,27,25,351.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
950531,2017-08-19,2017-08-19,936,123515,45-49,M,22,24,26,572.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
950537,2017-08-19,2017-08-19,936,123516,40-44,M,36,41,40,1884.0,1,1.409999967,1.0,0.0,0.0005307855626326964,1.409999967,0.7484076257961785,0.0
950550,2017-08-19,2017-08-19,936,123519,30-34,M,30,35,36,219.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
950577,2017-08-19,2017-08-19,936,123523,30-34,M,32,38,34,540.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
950578,2017-08-19,2017-08-19,936,123523,30-34,M,32,37,37,550.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
950595,2017-08-18,2017-08-18,936,123526,30-34,M,26,30,31,465.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
950609,2017-08-18,2017-08-18,936,123528,30-34,M,29,31,35,1761.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
950629,2017-08-23,2017-08-23,936,123532,30-34,M,65,67,68,152.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
950631,2017-08-23,2017-08-23,936,123532,30-34,M,65,70,70,152.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
950649,2017-08-23,2017-08-23,936,123535,30-34,M,64,67,70,429.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
950745,2017-08-18,2017-08-18,936,123551,30-34,M,29,32,31,1514.0,0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
950770,2017-08-18,2017-08-18,936,123555,30-34,M,28,31,30,7780.0,3,4.329999924,2.0,2.0,0.00038560411311053987,1.443333308,0.5565552601542416,2.164999962
950772,2017-08-18,2017-08-18,936,123556,35-39,M,28,30,33,460.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
950773,2017-08-18,2017-08-18,936,123556,35-39,M,28,29,32,471.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
950776,2017-08-18,2017-08-18,936,123556,35-39,M,28,29,32,2633.0,1,1.070000052,1.0,0.0,0.00037979491074819596,1.070000052,0.40638057424990504,0.0
950787,2017-08-18,2017-08-18,936,123558,30-34,M,27,32,30,199.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
950808,2017-08-22,2017-08-22,936,123562,35-39,M,32,33,38,398.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
950839,2017-08-22,2017-08-22,936,123567,30-34,M,24,29,25,246.0,0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
950878,2017-08-19,2017-08-19,936,123573,40-44,M,10,11,15,2967.0,1,1.5,1.0,1.0,0.0003370407819346141,1.5,0.5055611729019212,1.5
950969,2017-08-19,2017-08-19,936,123588,45-49,M,36,38,40,255.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
951021,2017-08-19,2017-08-19,936,123597,30-34,F,7,13,9,457.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
951033,2017-08-19,2017-08-19,936,123599,30-34,F,10,13,13,5517.0,1,1.230000019,1.0,0.0,0.00018125793003443902,1.230000019,0.22294725738626064,0.0
951035,2017-08-19,2017-08-19,936,123599,30-34,F,10,15,12,1539.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
951043,2017-08-19,2017-08-19,936,123601,30-34,F,16,22,17,3189.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
951045,2017-08-19,2017-08-19,936,123601,30-34,F,16,20,21,3348.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
951046,2017-08-19,2017-08-19,936,123601,30-34,F,16,18,17,20050.0,4,4.659999847,4.0,1.0,0.00019950124688279303,1.16499996175,0.23241894498753116,4.659999847
951102,2017-08-19,2017-08-19,936,123611,45-49,M,16,18,19,2254.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
951105,2017-08-19,2017-08-19,936,123611,45-49,M,16,20,21,5894.0,1,1.539999962,1.0,1.0,0.00016966406515100103,1.539999962,0.2612826538853071,1.539999962
951133,2017-08-18,2017-08-18,936,123616,35-39,M,16,21,19,9948.0,2,2.720000029,2.0,0.0,0.0002010454362685967,1.3600000145,0.2734217962404503,0.0
951202,2017-08-18,2017-08-18,936,123627,45-49,F,26,29,28,5307.0,3,4.289999962,2.0,1.0,0.0005652911249293386,1.4299999873333331,0.8083663014885998,4.289999962
951225,2017-08-18,2017-08-18,936,123631,35-39,F,22,28,28,4621.0,2,3.25,1.0,1.0,0.00043280675178532783,1.625,0.7033109716511577,3.25
951270,2017-08-18,2017-08-18,936,123639,35-39,F,18,21,19,784.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
951282,2017-08-18,2017-08-18,936,123641,35-39,F,16,22,17,5775.0,1,1.580000043,1.0,1.0,0.00017316017316017316,1.580000043,0.273593081038961,1.580000043
951285,2017-08-19,2017-08-19,936,123641,35-39,F,16,20,20,9297.0,2,2.619999886,2.0,1.0,0.00021512315800795956,1.309999943,0.281811324728407,2.619999886
951294,2017-08-19,2017-08-19,936,123643,35-39,F,15,16,17,699.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
951305,2017-08-19,2017-08-19,936,123644,35-39,F,10,12,13,1104.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
951334,2017-08-18,2017-08-18,936,123649,30-34,F,64,70,69,3717.0,1,1.539999962,1.0,0.0,0.0002690341673392521,1.539999962,0.41431260747914983,0.0
951391,2017-08-19,2017-08-19,936,123659,30-34,F,28,29,33,2879.0,1,1.590000033,2.0,2.0,0.0003473428273706148,1.590000033,0.5522751069815908,0.7950000165
951392,2017-08-20,2017-08-20,936,123659,30-34,F,28,31,32,2749.0,1,1.389999986,1.0,0.0,0.0003637686431429611,1.389999986,0.5056384088759549,0.0
951400,2017-08-21,2017-08-21,936,123660,45-49,F,10,12,15,24028.0,9,12.39000034,2.0,0.0,0.0003745630098218745,1.3766667044444445,0.5156484243382721,0.0
951402,2017-08-21,2017-08-21,936,123661,30-34,F,29,32,31,1118.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
951413,2017-08-21,2017-08-21,936,123662,30-34,F,26,29,27,1083.0,0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
951420,2017-08-21,2017-08-21,936,123664,30-34,F,27,33,32,843.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
951444,2017-08-21,2017-08-21,936,123668,30-34,F,25,28,26,2983.0,1,0.970000029,1.0,0.0,0.00033523298692591353,0.970000029,0.32517600703989274,0.0
951448,2017-08-22,2017-08-22,936,123668,30-34,F,25,30,28,696.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
951462,2017-08-21,2017-08-21,936,123671,45-49,F,16,20,19,7589.0,2,3.150000095,1.0,1.0,0.0002635393332454869,1.5750000475,0.4150744623797602,3.150000095
951464,2017-08-21,2017-08-21,936,123671,45-49,F,16,17,21,20997.0,10,11.94999981,1.0,0.0,0.000476258513120922,1.194999981,0.5691289141305901,0.0
951465,2017-08-21,2017-08-21,936,123671,45-49,F,16,18,17,4617.0,1,1.360000014,1.0,0.0,0.00021659085986571366,1.360000014,0.2945635724496426,0.0
951498,2017-08-21,2017-08-21,936,123677,45-49,F,20,22,21,259.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
951508,2017-08-21,2017-08-21,936,123678,30-34,F,18,21,22,1134.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
951542,2017-08-20,2017-08-20,936,123684,40-44,F,27,32,28,357.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
951607,2017-08-20,2017-08-20,936,123695,40-44,F,10,15,15,848.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
951608,2017-08-20,2017-08-20,936,123695,40-44,F,10,15,13,3149.0,1,1.480000019,1.0,0.0,0.00031756113051762465,1.480000019,0.46999047919974596,0.0
951641,2017-08-20,2017-08-20,936,123700,40-44,F,2,4,7,87.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
951677,2017-08-20,2017-08-20,936,123706,35-39,F,27,28,31,2563.0,1,1.480000019,1.0,0.0,0.0003901677721420211,1.480000019,0.5774483101833788,0.0
951692,2017-08-21,2017-08-21,936,123709,35-39,F,10,15,14,1107.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
951715,2017-08-20,2017-08-20,936,123713,45-49,F,64,65,65,10677.0,5,7.269999981,1.0,0.0,0.00046829633792263745,1.4539999961999999,0.6809028735599888,0.0
951756,2017-08-20,2017-08-20,936,123720,35-39,F,22,25,26,2189.0,1,0.409999996,1.0,0.0,0.00045682960255824577,0.409999996,0.18730013522156233,0.0
951779,2017-08-20,2017-08-20,936,123723,45-49,F,27,32,29,3277.0,2,2.680000067,1.0,0.0,0.0006103143118706134,1.3400000335,0.8178211983521513,0.0
951782,2017-08-24,2017-08-24,936,123724,45-49,F,26,30,29,781.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
951810,2017-08-24,2017-08-24,936,123729,35-39,F,16,17,22,2226.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
951812,2017-08-29,2017-08-29,936,123729,35-39,F,16,18,18,16274.0,4,6.079999924,2.0,0.0,0.0002457908320019663,1.519999981,0.373602059972963,0.0
951837,2017-08-29,2017-08-29,936,123733,45-49,F,20,23,23,2077.0,1,1.50999999,1.0,1.0,0.00048146364949446316,1.50999999,0.727010105922003,1.50999999
951853,2017-08-29,2017-08-29,936,123736,30-34,F,20,23,25,529.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
951854,2017-08-25,2017-08-25,936,123736,30-34,F,20,26,25,487.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
951856,2017-08-25,2017-08-25,936,123736,30-34,F,20,23,21,4626.0,2,2.099999905,2.0,0.0,0.00043233895373973193,1.0499999525,0.45395588089061817,0.0
951941,2017-08-25,2017-08-25,936,123750,30-34,F,28,33,34,2764.0,1,1.559999943,1.0,1.0,0.000361794500723589,1.559999943,0.5643994005065124,1.559999943
952001,2017-08-25,2017-08-25,936,123760,45-49,F,10,12,13,5447.0,2,2.960000038,1.0,0.0,0.00036717459151826694,1.480000019,0.5434184024233523,0.0
952031,2017-08-25,2017-08-25,936,123765,40-44,F,16,17,17,28169.0,8,12.36999989,1.0,1.0,0.000284000142000071,1.54624998625,0.4391352156626078,12.36999989
952080,2017-08-29,2017-08-29,936,123774,40-44,F,27,30,30,415.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
952100,2017-08-29,2017-08-29,936,123777,35-39,F,29,31,30,810.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1121091,2017-08-28,2017-08-28,1178,144531,30-34,M,10,11,15,1194718.0,141,254.049996,28.0,14.0,0.00011801948242179326,1.8017730212765957,0.2126443194126145,18.146428285714286
1121092,2017-08-28,2017-08-28,1178,144531,30-34,M,10,12,11,637648.0,67,122.4,13.0,5.0,0.0001050736456477555,1.826865671641791,0.1919554362281384,24.48
1121094,2017-08-28,2017-08-28,1178,144531,30-34,M,10,16,15,24362.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1121095,2017-08-28,2017-08-28,1178,144531,30-34,M,10,16,12,459690.0,50,86.33000112,5.0,2.0,0.00010876895299005852,1.7266000224000002,0.1878004766690596,43.16500056
1121096,2017-08-28,2017-08-28,1178,144531,30-34,M,10,11,16,750060.0,86,161.9099991,11.0,2.0,0.0001146574940671413,1.8826744081395348,0.21586272978161747,80.95499955
1121097,2017-08-29,2017-08-29,1178,144532,30-34,M,15,18,18,30068.0,1,1.820000052,1.0,0.0,3.3257948649727285e-05,1.820000052,0.060529468271916985,0.0
